"ENDPOINT_ID","_time","UPSTREAM_RESPONSETIME","RESPONSETIME","XRESPONSETIME"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:45:00.000-04:00","30871.556306053502","30871.84123761442","0.28493156091923116"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:50:00.000-04:00","31395.49569989383","31397.58527196401","2.0895720701805405"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T20:55:00.000-04:00","30722.948082809482","30727.36585721506","4.417774405577641"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:00:00.000-04:00","31024.155517539937","31027.36754985239","3.212032312453892"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:05:00.000-04:00","32192.53779458002","32198.079464561084","5.541669981062588"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:10:00.000-04:00","32840.468439439486","32841.95774577707","1.4893063375797941"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:15:00.000-04:00","32820.86751743972","32825.59717180787","4.729654368153472"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:20:00.000-04:00","32888.19643524866","32891.10100595619","2.9045707075304565"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:25:00.000-04:00","32589.827853384293","32596.50728831816","6.679434933866563"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:30:00.000-04:00","32913.44389600533","32918.32299858019","4.879102574852937"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:35:00.000-04:00","33065.4390813156","33070.33033119031","4.891249874711837"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:40:00.000-04:00","32793.65357568814","32797.39548377628","3.7419080881357574"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:45:00.000-04:00","32933.6020240916","32936.7106174239","3.108593332301031"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:50:00.000-04:00","33044.40584537192","33045.22060414512","0.8147587732060758"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T21:55:00.000-04:00","32620.49781113933","32625.844758812887","5.346947673562216"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:00:00.000-04:00","32976.95638220104","32981.52974319048","4.5733609894387754"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:05:00.000-04:00","33055.46126537589","33058.70911286459","3.2478474886990325"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:10:00.000-04:00","33045.58883463417","33047.44665308163","1.8578184474604944"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:15:00.000-04:00","33395.65167418931","33402.085954366834","6.3075656617430065"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:20:00.000-04:00","33144.24667875571","33146.668638270385","2.4219595146741795"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:25:00.000-04:00","33369.68957732246","33373.76557463838","4.075997315924389"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:30:00.000-04:00","33768.943813839745","33778.40652420638","9.330100388368422"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:35:00.000-04:00","33529.62903617463","33538.23801980002","8.132445036202018"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:40:00.000-04:00","33753.06970540906","33757.86402287227","3.818204419239853"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:45:00.000-04:00","33873.25071548973","33875.9474438736","2.059511479075638"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:50:00.000-04:00","34290.61752780065","34299.79546252001","9.032169723318129"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T22:55:00.000-04:00","33817.95278035561","33821.922327767505","3.74564214032661"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:00:00.000-04:00","34600.57783039706","34606.000311006814","5.204062879923097"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:05:00.000-04:00","34948.0050570177","34953.13181957545","4.9236207549551825"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:10:00.000-04:00","36202.709497001684","36211.57456084819","8.813313001976251"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:15:00.000-04:00","35690.71224001127","35697.465955764565","6.501786958489602"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:20:00.000-04:00","36115.783209530695","36122.916188289324","6.879066207424416"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:25:00.000-04:00","35498.70397126857","35504.74260618628","5.899675941622184"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:30:00.000-04:00","36568.70105635967","36574.34589650946","5.596119600696441"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:35:00.000-04:00","36549.908043872645","36559.98510384658","9.923834053522128"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:40:00.000-04:00","35948.49309971587","35955.06235584374","5.9279805332222715"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:45:00.000-04:00","36926.54372105454","36928.63934311303","1.7679688732320311"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:50:00.000-04:00","36721.255079985574","36727.15627952046","5.79181756438364"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-21T23:55:00.000-04:00","37072.41484691893","37081.14778388991","8.732936970976644"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:00:00.000-04:00","37822.600787950294","37829.001053362714","6.340875533006131"
